HEATID,TAP_first,STARTTIME_first,DURATION_SEC,MW_mean,TEMP_mean,TEMP_p95,VALO2_mean,VALO2_p95,O2_AMOUNT_sum,GAS_AMOUNT_sum,O2_FLOW_mean,GAS_FLOW_mean
7F5931,11,2017-09-01 00:04:00,145860.0,3.390625,1628.0,1670.8,727.0,1069.0,648992.0,120619.0,1128.8741496598639,512.7891156462586
7F5932,11,2017-09-01 00:58:00,145740.0,3.0833333333333335,1623.4,1660.6,710.8,1046.0,656845.0,124497.0,1118.05,520.6733333333333
7F5933,15,2017-09-01 01:52:00,150420.0,3.039473684210526,1613.5714285714287,1653.6,670.2857142857143,905.5,710374.0,131970.0,1052.1456310679612,480.80258899676375
7F5934,11,2017-09-01 02:48:00,144600.0,3.1323529411764706,1622.3333333333333,1661.3,608.3333333333334,1053.7,601656.0,114694.0,1136.4685314685314,520.6678321678322
7F5935,11,2017-09-01 03:43:00,157860.0,3.8333333333333335,1627.0,1686.25,748.5,1228.5,716435.0,137730.0,1125.5463258785942,526.1341853035144
7F5936,11,2017-09-01 04:48:00,144060.0,3.264705882352941,1625.25,1649.5,709.0,1027.3,696494.0,157648.0,1197.5179640718563,571.311377245509
7F5937,11,2017-09-01 23:05:00,231660.0,2.8333333333333335,1640.2,1681.15,1509.2,5896.34999999999,3799560.0,615823.0,1912.2840375586854,427.86032863849766
7F5938,14,2017-09-02 00:12:00,186600.0,4.34375,1615.142857142857,1659.1,2000.2857142857142,7232.399999999993,1116659.0,206833.0,1765.985111662531,542.620347394541
7F5939,13,2017-09-02 00:58:00,143340.0,4.173076923076923,1614.75,1646.5,847.5,926.4,604417.0,102703.0,1441.049822064057,463.270462633452
7F5940,16,2017-09-02 01:58:00,139860.0,3.767857142857143,1657.4,1674.2,723.8,852.4,602725.0,100895.0,1325.6832740213524,455.11743772241994
7F5941,11,2017-09-02 02:56:00,136800.0,4.7272727272727275,1649.0,1667.1,514.6666666666666,671.5,584928.0,103028.0,1324.2597864768684,473.1850533807829
7F5942,11,2017-09-02 03:49:00,118680.0,3.4107142857142856,1668.0,1699.0,751.6,901.4,500666.0,94659.0,1460.3795620437957,517.6423357664233
7F5943,11,2017-09-02 07:08:00,148620.0,4.107142857142857,1635.1666666666667,1662.25,995.5,1388.5,833369.0,119972.0,996.951566951567,326.1424501424501
7F5944,11,2017-09-02 08:10:00,136200.0,3.6785714285714284,1646.0,1657.8,1155.3333333333333,1320.5,631039.0,110661.0,1163.4265734265734,482.76223776223776
7F5945,15,2017-09-02 08:47:00,138060.0,3.6607142857142856,1634.75,1643.7,1171.75,1323.3999999999999,659300.0,126916.0,1197.5218855218855,532.925925925926
7F5946,12,2017-09-02 09:52:00,134460.0,2.6052631578947367,1638.5,1643.7,1202.0,1359.05,719833.0,153017.0,1259.898773006135,579.6257668711656
7F5947,12,2017-09-02 10:42:00,139800.0,3.6785714285714284,1627.2,1645.8,1101.2,1307.6,707019.0,130562.0,1161.686274509804,516.8856209150326
7F5948,11,2017-09-02 11:52:00,142260.0,3.6964285714285716,1626.0,1634.0,1139.3333333333333,1282.6,710117.0,124755.0,1106.7694805194806,469.8084415584416
7F5949,11,2017-09-02 12:40:00,139260.0,3.296875,1637.0,1663.95,1159.25,1409.85,732723.0,135018.0,1139.641693811075,503.4657980456026
7F5950,11,2017-09-02 13:30:00,146340.0,3.6,1620.4,1648.0,1035.4,1284.6,702201.0,124357.0,1100.102310231023,480.24422442244224
7F5951,11,2017-09-02 14:28:00,137760.0,2.9027777777777777,1624.6666666666667,1641.6,1000.3333333333334,1186.0,677521.0,119282.0,1091.0641891891892,475.02702702702703
7F5952,17,2017-09-02 15:36:00,141660.0,3.0588235294117645,1630.0,1654.6,885.0,1125.2,695860.0,125255.0,1167.95,492.35
7F5953,11,2017-09-02 16:28:00,138540.0,3.4833333333333334,1640.6666666666667,1668.4,1180.0,1400.8,650006.0,113343.0,1056.4501718213057,470.7594501718213
7F5954,11,2017-09-02 17:41:00,138480.0,3.234375,1642.5,1653.75,1018.0,1118.8,636053.0,121911.0,1113.936026936027,516.9360269360269
7F5955,11,2017-09-02 18:23:00,153660.0,3.9,1626.0,1665.4,939.0,1173.3999999999999,717774.0,125835.0,1059.2218543046358,459.79801324503313
7F5956,16,2017-09-02 19:32:00,135120.0,3.088235294117647,1644.5,1657.55,930.0,1031.7,572672.0,111249.0,1236.2296819787987,531.2473498233215
7F5957,13,2017-09-02 20:24:00,142200.0,4.6875,1625.8,1643.8,855.0,958.0,606765.0,106653.0,1274.5425531914893,485.2269503546099
7F5958,17,2017-09-02 21:12:00,134340.0,4.479166666666667,1625.0,1647.1,718.0,798.0,590207.0,104143.0,1576.6107142857143,502.48214285714283
7F5959,15,2017-09-02 21:44:00,133140.0,4.416666666666667,1623.6666666666667,1653.3,743.3333333333334,796.6,670724.0,123289.0,1677.5307443365696,499.33009708737865
7F5960,16,2017-09-02 22:46:00,140460.0,4.6875,1610.25,1644.4,766.5,911.9,604530.0,105433.0,1223.8978873239437,472.39084507042253
7F5961,15,2017-09-03 00:02:00,136980.0,4.886363636363637,1639.5,1669.95,684.25,1012.35,569813.0,102015.0,1362.822463768116,497.85869565217394
7F5962,15,2017-09-03 00:55:00,130980.0,3.3125,1630.0,1655.2,813.5,933.65,621315.0,133897.0,2108.823717948718,606.5641025641025
7F5963,13,2017-09-03 01:35:00,133680.0,5.4,1630.0,1646.9,986.6666666666666,1095.9,572129.0,102713.0,2131.8713235294117,510.2720588235294
7F5964,16,2017-09-03 02:47:00,136260.0,3.9285714285714284,1649.0,1669.3,863.3333333333334,938.8,590144.0,106481.0,1306.5739436619717,502.09859154929575
7F5965,14,2017-09-03 03:40:00,138720.0,4.288461538461538,1634.25,1657.75,964.0,1098.95,598224.0,94037.0,1099.661921708185,383.34519572953735
7F5966,16,2017-09-03 04:54:00,132660.0,4.096153846153846,1635.5,1653.05,1050.5,1209.35,579118.0,111981.0,1246.2096219931273,523.8831615120275
7F5967,15,2017-09-03 06:56:00,127800.0,4.75,1662.5,1675.85,1075.75,1282.05,683200.0,157894.0,1141.4532967032967,533.8021978021978
7F5968,13,2017-09-03 07:35:00,130800.0,3.45,1632.8,1644.6,894.8,1200.2,736683.0,124221.0,1305.5516129032258,465.0709677419355
7F5969,11,2017-09-03 08:36:00,131400.0,2.911764705882353,1625.0,1630.85,1110.25,1291.8,722204.0,149894.0,1214.7323076923076,555.3384615384615
7F5970,11,2017-09-03 09:27:00,141540.0,4.038461538461538,1631.5,1661.05,787.25,1346.7999999999997,654399.0,118964.0,1139.3378839590443,519.5870307167236
7F5971,15,2017-09-03 10:13:00,150540.0,3.0555555555555554,1654.75,1679.05,1126.25,1346.35,777344.0,142284.0,1169.621951219512,522.8048780487804
7F5972,11,2017-09-03 11:21:00,130740.0,2.425,1614.8,1624.4,1148.2,1320.2,833371.0,161729.0,1219.5231213872833,535.9219653179191
7F5973,11,2017-09-03 12:33:00,145260.0,3.767857142857143,1620.0,1651.3,796.0,931.6999999999999,603528.0,112597.0,1151.5578947368422,527.6035087719298
7F5974,11,2017-09-03 13:42:00,148140.0,3.65,1627.0,1659.6,873.0,1035.2,619928.0,118076.0,1126.7191780821918,508.8390410958904
7F5975,15,2017-09-03 14:12:00,140340.0,3.176470588235294,1638.6666666666667,1649.2,990.0,1035.1,578628.0,106065.0,1138.0714285714287,508.4214285714286
7F5976,11,2017-09-03 15:13:00,149460.0,3.53125,1629.4,1664.8,4603.4,9999.0,738533.0,142936.0,1332.9456869009584,557.9073482428115
7F5977,11,2017-09-03 16:25:00,139860.0,3.5166666666666666,1642.5,1651.95,882.5,932.45,569941.0,106097.0,1106.3309352517986,498.0
7F5978,14,2017-09-03 17:10:00,151860.0,3.982142857142857,1639.6666666666667,1679.1,847.3333333333334,1052.0,687460.0,122561.0,1071.66,463.70666666666665
7F5979,11,2017-09-03 18:10:00,129780.0,2.8529411764705883,1672.0,1688.8,999.6666666666666,1074.9,784288.0,184647.0,1892.3880597014925,847.0746268656717
7F5980,11,2017-09-03 19:22:00,144540.0,4.645833333333333,1618.0,1658.8,790.0,982.5,621633.0,109328.0,1027.6332179930796,452.5847750865052
7F5981,11,2017-09-03 20:03:00,137340.0,3.1029411764705883,1634.6666666666667,1657.4,902.3333333333334,1019.9,567826.0,103044.0,1155.5311355311355,513.7326007326008
7F5982,11,2017-09-03 20:54:00,138600.0,2.875,1647.5,1674.55,969.0,1117.05,579189.0,112338.0,1110.5644599303137,528.5749128919861
7F5983,15,2017-09-03 21:33:00,151380.0,3.0416666666666665,1646.6666666666667,1663.8,1031.0,1175.6,742520.0,168248.0,1238.7067448680352,594.692082111437
7F5984,11,2017-09-03 22:51:00,144720.0,2.8684210526315788,1631.2,1652.6,770.2,842.4,604485.0,117272.0,1111.3249097472924,532.3790613718412
7F5985,11,2017-09-03 23:40:00,134520.0,3.5714285714285716,1632.6,1662.8,2531.8,8205.199999999999,555584.0,110410.0,1154.441605839416,550.3832116788321
7F5986,11,2017-09-04 00:31:00,133680.0,2.985294117647059,1630.25,1659.7,698.75,1058.7,535656.0,109428.0,1177.021897810219,559.4452554744526
7F5989,11,2017-09-04 03:03:00,132540.0,2.7777777777777777,1639.6,1655.8,640.0,937.6,552040.0,111448.0,1165.6546762589928,544.3741007194244
7F5990,11,2017-09-04 03:53:00,145260.0,3.0555555555555554,1614.3333333333333,1652.7,676.0,820.1,640111.0,126086.0,1120.7109634551496,532.8405315614618
7F5993,15,2017-09-04 07:00:00,143460.0,2.8552631578947367,1636.25,1670.25,659.0,1087.5,579390.0,108975.0,1099.3686131386862,521.6021897810219
7F5994,11,2017-09-04 07:48:00,138060.0,3.0555555555555554,1644.5,1669.5,712.3333333333334,1081.75,598307.0,118159.0,1410.2920962199312,560.3470790378007
7F5995,17,2017-09-04 08:55:00,140520.0,4.9772727272727275,1633.0,1657.2,632.5,917.9499999999999,665954.0,149177.0,1557.0094043887148,595.5141065830721
7F5996,11,2017-09-04 09:55:00,121140.0,4.636363636363637,1670.0,1679.0,715.0,822.1,631403.0,113139.0,1093.5411764705882,320.81960784313725
7F5997,17,2017-09-04 11:02:00,142860.0,3.980769230769231,1656.6666666666667,1684.4,749.3333333333334,926.8,624725.0,112268.0,1342.1493055555557,486.03819444444446
7F5998,13,2017-09-04 11:59:00,138180.0,5.125,1666.3333333333333,1680.9,976.3333333333334,1091.8,589476.0,110964.0,1539.9540636042402,531.6890459363958
7F5999,15,2017-09-04 12:37:00,148260.0,3.6166666666666667,1644.6,1668.8,2805.8,8231.599999999999,668149.0,115728.0,1295.087837837838,478.77702702702703
7F6000,13,2017-09-04 13:54:00,123060.0,3.357142857142857,1633.6666666666667,1649.0,1145.8333333333333,1487.0,593829.0,105120.0,1460.5287769784172,489.03237410071944
7F6001,15,2017-09-04 14:23:00,124260.0,4.8,1636.5,1654.85,1027.0,1285.25,573728.0,105071.0,1257.0474452554745,502.25182481751824
7F6002,11,2017-09-04 15:40:00,145740.0,4.583333333333333,1641.75,1672.55,932.0,1043.1,658796.0,121215.0,1360.5033333333333,499.21666666666664
7F6003,16,2017-09-04 16:09:00,129060.0,3.046875,1648.2,1659.8,1267.4,1426.4,657086.0,117326.0,1266.1194539249148,477.0273037542662
7F6004,11,2017-09-04 17:26:00,145920.0,3.390625,1641.1666666666667,1673.25,1059.3333333333333,1399.25,658920.0,127313.0,1464.5785953177258,559.3210702341137
7F6005,11,2017-09-04 18:21:00,128940.0,4.0625,1653.75,1675.6,1166.25,1459.2499999999998,578191.0,106948.0,1472.0036363636364,526.0836363636364
7F6006,11,2017-09-04 19:13:00,118860.0,3.0,1665.0,1672.7,1369.0,1485.3,540859.0,117589.0,1592.2633451957295,609.7829181494662
7F6007,11,2017-09-04 20:02:00,139320.0,5.75,1647.3333333333333,1653.1,1227.6666666666667,1291.7,610166.0,123884.0,1379.3711340206185,578.4192439862543
7F6008,11,2017-09-04 21:00:00,145320.0,2.789473684210526,1639.4,1657.0,1158.2,1335.0,742891.0,153486.0,1189.048048048048,554.972972972973
7F6009,11,2017-09-04 21:51:00,148320.0,3.176470588235294,1615.25,1660.85,945.75,1288.6999999999998,635993.0,127720.0,1195.9661016949153,569.6203389830508
7F6010,11,2017-09-04 22:44:00,139260.0,3.203125,1630.6666666666667,1650.5,857.0,920.9,557049.0,117129.0,1225.3285714285714,597.525
7F6011,11,2017-09-04 23:34:00,145740.0,3.2205882352941178,1613.5,1649.95,785.75,981.4,608508.0,121060.0,1166.3620689655172,549.2241379310345
7F6012,15,2017-09-05 00:13:00,133260.0,2.6710526315789473,1627.0,1654.55,922.0,1086.05,582193.0,119838.0,1182.420138888889,574.3541666666666
7F6013,11,2017-09-05 01:35:00,136860.0,3.6964285714285716,1635.0,1660.2,634.4,894.1999999999999,545604.0,112971.0,1219.2313167259786,573.2419928825623
7F6014,11,2017-09-05 02:25:00,133260.0,3.4833333333333334,1623.2857142857142,1652.2,682.0,915.6999999999999,581125.0,113717.0,1083.5602836879432,511.9929078014184
7F6015,15,2017-09-05 03:10:00,131340.0,3.9423076923076925,1628.5,1652.2,605.0,906.5999999999999,544611.0,109980.0,1159.8808664259927,557.3501805054152
7F6016,11,2017-09-05 04:07:00,127860.0,3.35,1642.75,1663.65,641.25,995.05,524365.0,107360.0,1214.4595588235295,576.0625
7F6017,11,2017-09-05 04:57:00,131520.0,4.3125,1629.25,1654.95,681.75,975.9,519210.0,104041.0,1150.0625,535.2316176470588
7F6018,11,2017-09-05 05:47:00,131400.0,3.6785714285714284,1637.5,1654.15,904.0,1012.9,525877.0,106792.0,1134.1648351648353,556.7692307692307
7F6019,11,2017-09-05 06:48:00,139260.0,3.8035714285714284,1641.1666666666667,1687.0,759.3333333333334,1151.75,675890.0,154370.0,1259.1920731707316,605.0975609756098
7F6020,17,2017-09-05 07:26:00,140880.0,3.40625,1621.6666666666667,1655.2,852.6666666666666,1033.3,643058.0,142060.0,1229.8626198083068,591.2779552715655
7F6021,16,2017-09-05 08:21:00,135000.0,4.115384615384615,1628.6666666666667,1642.8,901.3333333333334,958.3,589962.0,109122.0,1134.442857142857,515.3642857142858
7F6022,13,2017-09-05 09:22:00,136320.0,5.575,1622.5,1654.2,859.5,1024.3999999999999,596948.0,107756.0,1195.6079136690648,494.83812949640287
7F6023,13,2017-09-05 10:48:00,142380.0,4.0,1621.3333333333333,1638.0,958.8333333333334,1057.0,669656.0,116836.0,1368.4646464646464,490.23569023569024
7F6024,11,2017-09-05 12:09:00,144600.0,3.892857142857143,1638.25,1660.85,465.125,1128.55,760229.0,167098.0,1933.8245614035088,619.5672514619883
7F6025,11,2017-09-05 13:10:00,132060.0,3.5833333333333335,1627.0,1652.2,503.5,580.45,526065.0,118154.0,1582.5588235294117,648.8308823529412
7F6026,11,2017-09-05 14:05:00,136800.0,3.9107142857142856,1629.2857142857142,1646.7,1904.5714285714287,7303.799999999994,626876.0,134365.0,1515.788590604027,619.989932885906
7F6027,11,2017-09-05 15:00:00,133200.0,4.416666666666667,1629.0,1656.5,574.6666666666666,728.4,548027.0,117627.0,1616.4072727272728,631.6072727272727
7F6028,11,2017-09-05 15:51:00,140460.0,4.666666666666667,1617.0,1647.95,378.75,539.6999999999999,609897.0,127188.0,1521.644599303136,607.2160278745645
7F6029,11,2017-09-05 16:43:00,145260.0,4.142857142857143,1606.5,1634.5,601.0,716.0,650127.0,135046.0,1557.1304347826087,596.2140468227425
7F6030,17,2017-09-05 17:03:00,141660.0,4.8125,1619.25,1653.2,819.0,975.8,596530.0,123180.0,1593.7288732394366,610.2183098591549
7F6031,15,2017-09-05 18:24:00,142740.0,4.160714285714286,1605.25,1636.95,913.5,1087.8999999999999,606940.0,125974.0,1636.9337979094078,629.1149825783972
7F6032,13,2017-09-05 19:32:00,142740.0,4.384615384615385,1626.4,1654.8,982.8,1308.3999999999999,692484.0,140091.0,1344.7770491803278,565.0491803278688
7F6033,11,2017-09-05 20:23:00,144000.0,4.770833333333333,1623.25,1665.45,963.75,1273.35,611579.0,150494.0,1778.8181818181818,716.8474025974026
7F6034,11,2017-09-05 22:09:00,143820.0,3.6333333333333333,1613.1666666666667,1659.25,915.8333333333334,1221.0,604434.0,128291.0,1347.3687707641195,553.5348837209302
7F6035,11,2017-09-05 23:07:00,136320.0,3.55,1624.25,1656.15,694.25,765.25,586568.0,135480.0,1456.2428115015975,586.7220447284345
7F6036,11,2017-09-06 00:08:00,129240.0,3.2666666666666666,1643.25,1664.2,594.625,1118.1999999999998,828463.0,155259.0,1293.5679758308156,517.012084592145
7F6037,11,2017-09-06 01:05:00,122580.0,3.6346153846153846,1651.0,1691.0,700.5,1346.5,585639.0,117501.0,1484.7288732394366,553.4401408450705
7F6038,11,2017-09-06 01:55:00,121860.0,3.6346153846153846,1642.8,1664.8,932.8,1363.6,558003.0,113466.0,1491.658181818182,552.1454545454545
7F6039,11,2017-09-06 02:48:00,136740.0,3.8392857142857144,1626.0,1650.55,703.25,829.5999999999999,573599.0,109006.0,1374.7844522968198,507.58657243816253
7F6040,11,2017-09-06 03:21:00,134520.0,1.9196428571428572,1674.0,1762.0,2826.1666666666665,8287.5,687596.0,130555.0,1615.3980582524273,533.7022653721683
7F6041,11,2017-09-06 04:38:00,133860.0,3.55,1650.4,1675.0,875.4,1066.2,607031.0,109967.0,1454.536842105263,504.24912280701756
7F6042,13,2017-09-06 05:31:00,131460.0,3.5,1647.75,1676.25,3166.25,8663.099999999997,575639.0,118235.0,1590.6,579.2
7F6043,11,2017-09-06 06:43:00,144600.0,3.7,1645.4,1700.8,992.2,1377.0,671347.0,132327.0,1449.1858974358975,539.1153846153846
7F6044,11,2017-09-06 07:36:00,144480.0,3.323529411764706,1639.75,1674.5,996.125,1282.9499999999998,736422.0,127787.0,1507.7870967741935,478.11290322580646
7F6045,11,2017-09-06 08:16:00,146460.0,4.230769230769231,1639.25,1672.35,1081.0,1382.1999999999998,643047.0,129532.0,1276.5627118644068,574.457627118644
7F6046,13,2017-09-06 09:09:00,133860.0,2.55,1682.0,1715.3,1327.5,1624.05,560246.0,118717.0,1316.673835125448,630.2150537634409
7F6047,15,2017-09-06 10:12:00,141600.0,3.875,1665.5,1695.15,1062.75,1207.9,743065.0,160657.0,1393.1900311526479,638.5576323987539
7F6048,14,2017-09-06 11:04:00,145200.0,3.5625,1639.6,1682.2,1117.6,1404.0,674131.0,124599.0,1165.4680134680134,534.4208754208754
7F6049,11,2017-09-06 12:18:00,138540.0,4.076923076923077,1663.6666666666667,1674.9,915.3333333333334,987.6,595608.0,115634.0,1209.2112676056338,552.9894366197183
7F6050,15,2017-09-06 12:46:00,140940.0,3.533333333333333,1677.0,1700.4,954.8,1083.2,644245.0,124670.0,1260.4370860927152,548.817880794702
7F6051,11,2017-09-06 14:24:00,149520.0,4.053571428571429,1655.857142857143,1697.2,1055.142857142857,1358.8,703274.0,127249.0,1082.8990228013029,492.0325732899023
7F6052,17,2017-09-06 14:37:00,144660.0,3.1911764705882355,1639.6666666666667,1682.1,722.0,1008.4,617759.0,115823.0,1148.0,511.7820069204152
7F6053,12,2017-09-06 15:40:00,134460.0,3.0294117647058822,1660.5,1677.15,851.0,938.3,525253.0,104255.0,1125.9850746268658,539.6231343283582
7F6054,11,2017-09-06 16:29:00,137340.0,3.161764705882353,1633.0,1661.3,905.0,1108.2,549186.0,113310.0,1153.1978417266187,533.5
7F6055,11,2017-09-06 17:19:00,143460.0,3.857142857142857,1635.6666666666667,1660.3,990.0,1158.5,637942.0,137075.0,1242.9218241042345,573.7296416938111
7F6057,11,2017-09-06 19:11:00,145320.0,3.875,1642.25,1661.8,1145.0,1326.05,719877.0,140414.0,1184.48417721519,548.0601265822785
7F6058,11,2017-09-06 20:38:00,133860.0,3.5833333333333335,1646.0,1666.1,1038.3333333333333,1162.8,562263.0,120479.0,1352.494623655914,600.2293906810036
7F6059,13,2017-09-06 21:03:00,127260.0,4.0,1650.5,1670.75,911.0,1019.9,546729.0,131271.0,1359.103448275862,642.1172413793104
7F6060,13,2017-09-06 21:55:00,134940.0,4.211538461538462,1640.2,1656.6,665.2,976.2,642410.0,125731.0,1207.3469387755101,540.1088435374149
7F6061,11,2017-09-06 23:00:00,133980.0,3.7857142857142856,1647.6,1669.6,2376.8,8146.799999999998,624093.0,117391.0,1120.6941580756013,502.4845360824742
7F6062,11,2017-09-07 00:19:00,141600.0,3.8,1631.5,1656.55,984.25,2283.25,796674.0,163072.0,1218.394578313253,554.5331325301205
7F6063,11,2017-09-07 01:04:00,147180.0,3.8833333333333333,1639.0,1653.25,1556.0,2729.0,864665.0,156231.0,1068.3579881656806,485.1360946745562
7F6064,11,2017-09-07 03:36:00,149460.0,4.285714285714286,1667.3333333333333,1702.5,1134.8333333333333,1627.25,748663.0,159051.0,1118.607250755287,562.0211480362537
7F6065,13,2017-09-07 04:15:00,138780.0,4.071428571428571,1620.0,1688.5,554.6666666666666,978.25,608267.0,108697.0,1030.1418181818183,488.65090909090907
7F6066,17,2017-09-07 05:20:00,141060.0,4.75,1609.6666666666667,1658.2,882.3333333333334,1208.3,628412.0,113879.0,1121.0602836879432,497.90425531914894
7F6067,11,2017-09-07 06:50:00,149340.0,4.384615384615385,1651.75,1702.05,3461.0,8949.899999999998,834647.0,163737.0,1025.8997134670487,494.06017191977077
7F6068,11,2017-09-07 07:50:00,154020.0,4.267857142857143,1613.0,1664.75,2555.5,7853.0,746638.0,151061.0,1066.7125,535.096875
7F6069,14,2017-09-07 08:33:00,155460.0,3.0657894736842106,1658.5714285714287,1708.6,3932.1428571428573,9999.0,879044.0,161704.0,990.4780058651027,485.59824046920824
7F6070,13,2017-09-07 09:26:00,151740.0,3.1944444444444446,1628.3333333333333,1662.7,899.6666666666666,1063.7,720240.0,141246.0,1044.687898089172,534.2261146496816
7F6071,13,2017-09-07 11:15:00,145080.0,2.8552631578947367,1645.0,1663.7,819.0,910.5,683674.0,153016.0,1239.048076923077,643.9903846153846
7F6072,13,2017-09-07 12:04:00,147660.0,2.477272727272727,1684.6,1716.8,1679.8,3759.9999999999995,733363.0,148881.0,1235.2993630573249,600.952229299363
7F6080,13,2017-09-07 19:55:00,160800.0,3.1184210526315788,1644.4,1687.2,815.2,984.8,713640.0,138451.0,1020.1592356687898,512.1050955414013
7F6081,15,2017-09-07 20:39:00,124860.0,2.9444444444444446,1640.3333333333333,1659.9,1071.6666666666667,1223.1,723558.0,165537.0,1351.2660550458716,663.7951070336392
7F6082,11,2017-09-07 21:57:00,100260.0,3.775,1655.375,1713.75,1499.75,2505.7,371508.0,82366.0,1184.182608695652,577.1782608695652
7F6083,15,2017-09-07 22:37:00,142680.0,3.390625,1629.25,1647.7,730.5,1022.7,633934.0,139701.0,1165.2923588039866,587.4784053156146
7F6084,11,2017-09-07 23:36:00,141600.0,2.986111111111111,1632.25,1637.55,891.0,1013.1,652257.0,133793.0,1229.5050505050506,549.8956228956229
7F6089,11,2017-09-08 06:27:00,145320.0,3.3088235294117645,1643.142857142857,1675.6,1099.0,1360.1999999999998,717368.0,141534.0,1081.8761904761905,545.568253968254
7F6090,11,2017-09-08 07:08:00,149460.0,3.3970588235294117,1637.8333333333333,1674.75,971.1666666666666,1178.75,728807.0,145658.0,1167.01261829653,551.0189274447949
7F6091,15,2017-09-08 08:07:00,144000.0,4.173076923076923,1632.0,1669.6,2681.2,8185.199999999999,771394.0,186800.0,1670.1778425655978,691.1865889212828
7F6092,11,2017-09-08 09:27:00,147720.0,4.288461538461538,1634.0,1681.6,762.4,1138.6,630065.0,129924.0,1591.340206185567,582.955326460481
7F6093,11,2017-09-08 10:22:00,136200.0,4.4375,1659.6,1671.2,756.2,921.0,580721.0,121569.0,1383.5140845070423,573.5669014084507
7F6094,14,2017-09-08 11:06:00,126540.0,3.3,1706.142857142857,1727.0,498.2857142857143,754.0,736559.0,165821.0,1661.3024691358025,711.6018518518518
7F6095,17,2017-09-08 12:01:00,122940.0,2.6666666666666665,1633.0,1655.6,447.4,645.8,539406.0,124660.0,1674.1580882352941,702.5882352941177
7F6096,17,2017-09-08 13:00:00,138060.0,3.453125,1639.2,1677.4,570.4,737.8,575905.0,109712.0,1227.8,516.4561403508771
7F6097,16,2017-09-08 13:57:00,133200.0,4.4375,1643.25,1681.0,574.75,713.5,580899.0,122321.0,1450.7571428571428,594.6642857142857
7F6098,17,2017-09-08 16:01:00,144240.0,3.3088235294117645,1636.75,1675.2,893.25,1166.45,803094.0,177031.0,1585.608938547486,597.7597765363129
7F6111,11,2017-09-09 08:12:00,144960.0,3.4411764705882355,1635.4,1675.6,934.4,1175.2,670092.0,142392.0,1147.7012987012988,573.9058441558442
7F6113,16,2017-09-09 09:40:00,134460.0,3.111111111111111,1626.75,1647.0,3129.75,8647.649999999998,634752.0,137432.0,1074.7746031746033,519.168253968254
7F6115,11,2017-09-09 11:55:00,147660.0,2.7857142857142856,1619.8333333333333,1643.75,816.3333333333334,929.25,759077.0,150711.0,1050.8235294117646,522.625386996904
7F6116,11,2017-09-09 12:36:00,142200.0,4.346153846153846,1619.0,1656.35,631.0,801.15,602267.0,108825.0,1055.7589928057555,501.51079136690646
7F6117,13,2017-09-09 13:25:00,134460.0,4.211538461538462,1619.3333333333333,1645.8,777.3333333333334,885.8,552213.0,104635.0,1010.0221402214022,497.3357933579336
7F6118,13,2017-09-09 14:33:00,145920.0,4.833333333333333,1608.6,1653.2,541.2,801.5999999999999,647347.0,115944.0,961.8664383561644,470.3595890410959
7F6119,13,2017-09-09 15:10:00,135660.0,4.288461538461538,1620.3333333333333,1649.2,603.0,742.9,570769.0,108451.0,1104.4036363636365,513.7890909090909
7F6120,11,2017-09-09 16:36:00,147060.0,4.25,1602.25,1639.9,807.5,1087.05,737243.0,128528.0,909.7799352750809,437.8543689320388
7F6121,13,2017-09-09 17:16:00,146460.0,4.142857142857143,1615.8,1644.6,917.6,1122.8,686003.0,122303.0,990.1107382550335,472.5469798657718
7F6122,11,2017-09-09 18:09:00,142080.0,3.85,1618.5,1658.65,1132.75,1970.3499999999997,642626.0,130854.0,1097.0657894736842,538.3355263157895
7F6123,17,2017-09-09 18:55:00,137280.0,4.211538461538462,1658.0,1658.0,922.0,922.0,565373.0,118904.0,1155.7391304347825,573.268115942029
7F6124,11,2017-09-09 19:57:00,137220.0,3.421875,1646.0,1655.0,2770.8,8208.999999999998,585572.0,120481.0,1111.5594405594406,557.2727272727273
7F6125,7,2017-09-09 20:46:00,149340.0,2.1296296296296298,1673.8,1715.4,1388.4,3330.5999999999995,703083.0,139201.0,1062.304761904762,528.8063492063492
7F6126,11,2017-09-09 21:56:00,140400.0,2.8684210526315788,1639.3333333333333,1690.75,2499.1666666666665,7866.5,693231.0,139663.0,1125.496794871795,552.8974358974359
7F6127,12,2017-09-09 23:05:00,140520.0,2.8815789473684212,1665.3333333333333,1691.3,1139.3333333333333,1318.4,655328.0,156292.0,1308.8039215686274,680.2156862745098
7F6128,11,2017-09-09 23:48:00,138060.0,2.6875,1639.4285714285713,1672.3,2254.285714285714,7384.199999999993,738203.0,143492.0,1042.6739130434783,496.96583850931677
7F6129,11,2017-09-10 00:52:00,130260.0,2.392857142857143,1660.4,1683.0,1394.2,1971.3999999999999,581638.0,119118.0,1090.405498281787,536.5670103092783
7F6130,17,2017-09-10 01:38:00,136320.0,2.789473684210526,1653.75,1681.85,2459.25,7154.899999999996,647887.0,129844.0,1071.3771043771044,523.2794612794613
7F6131,17,2017-09-10 02:35:00,136380.0,2.9444444444444446,1647.25,1669.95,1330.5,2197.9999999999995,712329.0,144352.0,989.0621118012423,502.25155279503105
7F6132,17,2017-09-10 03:37:00,139440.0,3.9285714285714284,1644.5,1672.65,895.5,1055.8,567231.0,118102.0,1117.0070175438595,564.838596491228
