TAP,HEATID,STARTTIME,DURATION,MW,O2_AMOUNT,GAS_AMOUNT,TEMP,VALO2_PPM
14,6F0042,2016-01-02 14:53:00, 00: 10,0.25,640516.0,118446.0,1636.0,990.0
13,6F0042,2016-01-02 14:37:00, 00: 10,0.125,640516.0,118446.0,1636.0,990.0
12,6F0042,2016-01-02 14:52:00, 00: 10,0.25,640516.0,118446.0,1636.0,990.0
12,6F0042,2016-01-02 14:37:00, 00: 10,0.25,640516.0,118446.0,1636.0,990.0
11,6F0042,2016-01-02 14:52:00, 00: 20,0.375,640516.0,118446.0,1636.0,990.0
15,6F0042,2016-01-02 14:37:00, 00: 10,0.125,640516.0,118446.0,1636.0,990.0
12,6F0043,2016-01-02 15:30:00, 00: 10,0.125,645568.0,117007.0,1625.0,806.3333333333334
13,6F0043,2016-01-02 15:31:00, 00: 10,0.125,645568.0,117007.0,1625.0,806.3333333333334
13,6F0043,2016-01-02 15:48:00, 00: 10,0.125,645568.0,117007.0,1625.0,806.3333333333334
14,6F0043,2016-01-02 15:48:00, 00: 10,0.25,645568.0,117007.0,1625.0,806.3333333333334
11,6F0043,2016-01-02 15:30:00, 00: 20,0.25,645568.0,117007.0,1625.0,806.3333333333334
11,6F0043,2016-01-02 15:48:00, 00: 20,0.375,645568.0,117007.0,1625.0,806.3333333333334
15,6F0043,2016-01-02 15:31:00, 00: 10,0.25,645568.0,117007.0,1625.0,806.3333333333334
16,6F0043,2016-01-02 15:31:00, 00: 10,0.25,645568.0,117007.0,1625.0,806.3333333333334
16,6F0043,2016-01-02 15:48:00, 00: 10,0.25,645568.0,117007.0,1625.0,806.3333333333334
17,6F0043,2016-01-02 15:31:00, 13: 30,18.25,645568.0,117007.0,1625.0,806.3333333333334
17,6F0043,2016-01-02 15:49:00, 03: 40,4.875,645568.0,117007.0,1625.0,806.3333333333334
17,6F0043,2016-01-02 15:56:00, 15: 50,23.75,645568.0,117007.0,1625.0,806.3333333333334
17,6F0043,2016-01-02 16:13:00, 00: 40,0.875,645568.0,117007.0,1625.0,806.3333333333334
17,6F0043,2016-01-02 16:14:00, 00: 40,1.0,645568.0,117007.0,1625.0,806.3333333333334
11,6F0044,2016-01-02 16:23:00, 00: 10,0.0,558422.0,102310.0,1619.0,723.0
11,6F0044,2016-01-02 16:40:00, 00: 20,0.375,558422.0,102310.0,1619.0,723.0
12,6F0044,2016-01-02 16:23:00, 00: 10,0.375,558422.0,102310.0,1619.0,723.0
12,6F0044,2016-01-02 16:41:00, 00: 10,0.125,558422.0,102310.0,1619.0,723.0
13,6F0044,2016-01-02 16:41:00, 00: 10,0.125,558422.0,102310.0,1619.0,723.0
17,6F0044,2016-01-02 16:48:00, 15: 30,23.5,558422.0,102310.0,1619.0,723.0
15,6F0044,2016-01-02 16:23:00, 00: 10,0.25,558422.0,102310.0,1619.0,723.0
15,6F0044,2016-01-02 16:41:00, 00: 10,0.25,558422.0,102310.0,1619.0,723.0
16,6F0044,2016-01-02 16:41:00, 00: 10,0.25,558422.0,102310.0,1619.0,723.0
17,6F0044,2016-01-02 16:23:00, 13: 10,18.375,558422.0,102310.0,1619.0,723.0
17,6F0044,2016-01-02 16:41:00, 03: 00,3.75,558422.0,102310.0,1619.0,723.0
14,6F0044,2016-01-02 16:23:00, 00: 10,0.125,558422.0,102310.0,1619.0,723.0
16,6F0045,2016-01-02 17:26:00, 00: 10,0.125,308608.0,71908.0,1609.6666666666667,671.0
17,6F0045,2016-01-02 17:26:00, 14: 20,17.625,308608.0,71908.0,1609.6666666666667,671.0
17,6F0045,2016-01-02 17:50:00, 03: 50,5.875,308608.0,71908.0,1609.6666666666667,671.0
17,6F0045,2016-01-02 17:56:00, 01: 00,1.375,308608.0,71908.0,1609.6666666666667,671.0
17,6F0045,2016-01-02 17:57:00, 02: 00,3.0,308608.0,71908.0,1609.6666666666667,671.0
15,6F0045,2016-01-02 17:50:00, 00: 10,0.375,308608.0,71908.0,1609.6666666666667,671.0
11,6F0045,2016-01-02 17:49:00, 00: 20,0.375,308608.0,71908.0,1609.6666666666667,671.0
12,6F0045,2016-01-02 17:26:00, 00: 10,0.125,308608.0,71908.0,1609.6666666666667,671.0
12,6F0045,2016-01-02 17:49:00, 00: 20,0.375,308608.0,71908.0,1609.6666666666667,671.0
13,6F0045,2016-01-02 17:26:00, 00: 10,0.25,308608.0,71908.0,1609.6666666666667,671.0
15,6F0045,2016-01-02 17:26:00, 00: 10,0.25,308608.0,71908.0,1609.6666666666667,671.0
11,6F0045,2016-01-02 17:25:00, 00: 20,0.375,308608.0,71908.0,1609.6666666666667,671.0
11,6F0046,2016-01-02 18:08:00, 00: 20,0.375,703256.0,121280.0,1595.4,974.4
17,6F0046,2016-01-02 18:54:00, 00: 50,1.25,703256.0,121280.0,1595.4,974.4
12,6F0046,2016-01-02 18:25:00, 00: 10,0.0,703256.0,121280.0,1595.4,974.4
13,6F0046,2016-01-02 18:09:00, 00: 10,0.125,703256.0,121280.0,1595.4,974.4
14,6F0046,2016-01-02 18:09:00, 00: 11,0.375,703256.0,121280.0,1595.4,974.4
14,6F0046,2016-01-02 18:25:00, 00: 10,0.375,703256.0,121280.0,1595.4,974.4
15,6F0046,2016-01-02 18:26:00, 00: 10,0.0,703256.0,121280.0,1595.4,974.4
16,6F0046,2016-01-02 18:09:00, 00: 10,0.0,703256.0,121280.0,1595.4,974.4
16,6F0046,2016-01-02 18:26:00, 00: 10,0.25,703256.0,121280.0,1595.4,974.4
17,6F0046,2016-01-02 18:09:00, 13: 10,18.25,703256.0,121280.0,1595.4,974.4
17,6F0046,2016-01-02 18:26:00, 04: 51,5.125,703256.0,121280.0,1595.4,974.4
17,6F0046,2016-01-02 18:33:00, 15: 51,22.75,703256.0,121280.0,1595.4,974.4
17,6F0046,2016-01-02 18:52:00, 00: 50,1.125,703256.0,121280.0,1595.4,974.4
17,6F0046,2016-01-02 18:53:00, 00: 40,1.125,703256.0,121280.0,1595.4,974.4
11,6F0046,2016-01-02 18:25:00, 00: 10,0.25,703256.0,121280.0,1595.4,974.4
11,6F0047,2016-01-02 19:03:00, 00: 10,0.125,646330.0,139514.0,1606.0,1026.6666666666667
17,6F0047,2016-01-02 19:49:00, 00: 30,0.5,646330.0,139514.0,1606.0,1026.6666666666667
12,6F0047,2016-01-02 19:03:00, 00: 10,0.25,646330.0,139514.0,1606.0,1026.6666666666667
13,6F0047,2016-01-02 19:03:00, 00: 10,0.125,646330.0,139514.0,1606.0,1026.6666666666667
13,6F0047,2016-01-02 19:21:00, 00: 10,0.25,646330.0,139514.0,1606.0,1026.6666666666667
14,6F0047,2016-01-02 19:04:00, 00: 10,0.375,646330.0,139514.0,1606.0,1026.6666666666667
14,6F0047,2016-01-02 19:21:00, 00: 10,0.125,646330.0,139514.0,1606.0,1026.6666666666667
16,6F0047,2016-01-02 19:04:00, 00: 10,0.125,646330.0,139514.0,1606.0,1026.6666666666667
16,6F0047,2016-01-02 19:21:00, 00: 10,0.25,646330.0,139514.0,1606.0,1026.6666666666667
17,6F0047,2016-01-02 19:04:00, 13: 40,17.875,646330.0,139514.0,1606.0,1026.6666666666667
17,6F0047,2016-01-02 19:21:00, 03: 40,4.5,646330.0,139514.0,1606.0,1026.6666666666667
17,6F0047,2016-01-02 19:30:00, 16: 20,23.75,646330.0,139514.0,1606.0,1026.6666666666667
17,6F0047,2016-01-02 19:46:00, 00: 40,0.75,646330.0,139514.0,1606.0,1026.6666666666667
17,6F0047,2016-01-02 19:48:00, 00: 51,1.25,646330.0,139514.0,1606.0,1026.6666666666667
11,6F0047,2016-01-02 19:20:00, 00: 20,0.25,646330.0,139514.0,1606.0,1026.6666666666667
17,6F0048,2016-01-02 20:05:00, 06: 20,8.5,524821.0,98250.0,1614.0,779.0
17,6F0048,2016-01-02 20:15:00, 19: 01,26.25,524821.0,98250.0,1614.0,779.0
11,6F0048,2016-01-02 19:57:00, 00: 20,0.375,524821.0,98250.0,1614.0,779.0
11,6F0048,2016-01-02 20:14:00, 00: 20,0.25,524821.0,98250.0,1614.0,779.0
12,6F0048,2016-01-02 19:58:00, 00: 10,0.25,524821.0,98250.0,1614.0,779.0
12,6F0048,2016-01-02 20:14:00, 00: 10,0.25,524821.0,98250.0,1614.0,779.0
17,6F0048,2016-01-02 19:58:00, 05: 10,6.0,524821.0,98250.0,1614.0,779.0
14,6F0048,2016-01-02 19:58:00, 00: 10,0.25,524821.0,98250.0,1614.0,779.0
15,6F0048,2016-01-02 19:58:00, 00: 10,0.125,524821.0,98250.0,1614.0,779.0
15,6F0048,2016-01-02 20:15:00, 00: 10,0.25,524821.0,98250.0,1614.0,779.0
15,6F0048,2016-01-02 20:34:00, 03: 39,5.125,524821.0,98250.0,1614.0,779.0
16,6F0048,2016-01-02 20:15:00, 00: 10,0.125,524821.0,98250.0,1614.0,779.0
13,6F0048,2016-01-02 20:14:00, 00: 10,0.125,524821.0,98250.0,1614.0,779.0
11,6F0049,2016-01-02 20:45:00, 00: 20,0.375,509696.0,92867.0,1642.5,1062.5
11,6F0049,2016-01-02 21:03:00, 00: 30,0.5,509696.0,92867.0,1642.5,1062.5
13,6F0049,2016-01-02 20:46:00, 00: 10,0.25,509696.0,92867.0,1642.5,1062.5
13,6F0049,2016-01-02 21:03:00, 00: 10,0.125,509696.0,92867.0,1642.5,1062.5
14,6F0049,2016-01-02 20:46:00, 00: 10,0.25,509696.0,92867.0,1642.5,1062.5
14,6F0049,2016-01-02 21:03:00, 00: 10,0.25,509696.0,92867.0,1642.5,1062.5
17,6F0049,2016-01-02 21:04:00, 16: 00,21.75,509696.0,92867.0,1642.5,1062.5
15,6F0049,2016-01-02 21:20:00, 04: 51,7.25,509696.0,92867.0,1642.5,1062.5
16,6F0049,2016-01-02 20:46:00, 00: 10,0.25,509696.0,92867.0,1642.5,1062.5
16,6F0049,2016-01-02 20:58:00, 00: 10,0.25,509696.0,92867.0,1642.5,1062.5
16,6F0049,2016-01-02 21:04:00, 00: 10,0.25,509696.0,92867.0,1642.5,1062.5
17,6F0049,2016-01-02 20:46:00, 06: 41,7.375,509696.0,92867.0,1642.5,1062.5
17,6F0049,2016-01-02 20:53:00, 05: 21,7.375,509696.0,92867.0,1642.5,1062.5
15,6F0049,2016-01-02 20:58:00, 01: 20,1.875,509696.0,92867.0,1642.5,1062.5
12,6F0050,2016-01-02 21:52:00, 00: 10,0.125,522546.0,93694.0,1626.0,976.0
12,6F0050,2016-01-02 21:34:00, 00: 10,0.125,522546.0,93694.0,1626.0,976.0
13,6F0050,2016-01-02 21:52:00, 00: 10,0.125,522546.0,93694.0,1626.0,976.0
14,6F0050,2016-01-02 21:34:00, 00: 10,0.25,522546.0,93694.0,1626.0,976.0
15,6F0050,2016-01-02 21:47:00, 02: 01,2.875,522546.0,93694.0,1626.0,976.0
15,6F0050,2016-01-02 21:52:00, 00: 10,0.375,522546.0,93694.0,1626.0,976.0
15,6F0050,2016-01-02 22:09:00, 05: 00,7.25,522546.0,93694.0,1626.0,976.0
16,6F0050,2016-01-02 21:34:00, 00: 10,0.25,522546.0,93694.0,1626.0,976.0
16,6F0050,2016-01-02 21:47:00, 00: 10,0.125,522546.0,93694.0,1626.0,976.0
16,6F0050,2016-01-02 21:53:00, 00: 10,0.25,522546.0,93694.0,1626.0,976.0
17,6F0050,2016-01-02 21:35:00, 02: 20,2.75,522546.0,93694.0,1626.0,976.0
17,6F0050,2016-01-02 21:38:00, 02: 10,2.75,522546.0,93694.0,1626.0,976.0
17,6F0050,2016-01-02 21:41:00, 06: 00,7.5,522546.0,93694.0,1626.0,976.0
17,6F0050,2016-01-02 21:53:00, 16: 21,23.0,522546.0,93694.0,1626.0,976.0
13,6F0050,2016-01-02 21:34:00, 00: 10,0.125,522546.0,93694.0,1626.0,976.0
11,6F0050,2016-01-02 21:52:00, 00: 20,0.375,522546.0,93694.0,1626.0,976.0
11,6F0050,2016-01-02 21:34:00, 00: 10,0.25,522546.0,93694.0,1626.0,976.0
11,6F0050,2016-01-02 21:33:00, 00: 10,0.0,522546.0,93694.0,1626.0,976.0
14,6F0051,2016-01-02 22:25:00, 00: 10,0.375,550475.0,101082.0,1639.0,1002.0
11,6F0051,2016-01-02 22:24:00, 00: 20,0.5,550475.0,101082.0,1639.0,1002.0
15,6F0051,2016-01-02 22:25:00, 00: 10,0.125,550475.0,101082.0,1639.0,1002.0
15,6F0051,2016-01-02 22:37:00, 00: 20,0.5,550475.0,101082.0,1639.0,1002.0
15,6F0051,2016-01-02 22:42:00, 00: 10,0.25,550475.0,101082.0,1639.0,1002.0
15,6F0051,2016-01-02 23:04:00, 01: 20,1.875,550475.0,101082.0,1639.0,1002.0
16,6F0051,2016-01-02 22:37:00, 00: 10,0.25,550475.0,101082.0,1639.0,1002.0
16,6F0051,2016-01-02 22:37:00, 00: 10,0.25,550475.0,101082.0,1639.0,1002.0
16,6F0051,2016-01-02 23:04:00, 00: 10,0.375,550475.0,101082.0,1639.0,1002.0
17,6F0051,2016-01-02 22:25:00, 11: 30,14.75,550475.0,101082.0,1639.0,1002.0
17,6F0051,2016-01-02 22:37:00, 00: 50,1.25,550475.0,101082.0,1639.0,1002.0
17,6F0051,2016-01-02 22:42:00, 06: 21,7.875,550475.0,101082.0,1639.0,1002.0
17,6F0051,2016-01-02 22:51:00, 12: 50,18.625,550475.0,101082.0,1639.0,1002.0
13,6F0051,2016-01-02 22:42:00, 00: 10,0.125,550475.0,101082.0,1639.0,1002.0
12,6F0051,2016-01-02 22:25:00, 00: 10,0.0,550475.0,101082.0,1639.0,1002.0
11,6F0051,2016-01-02 22:41:00, 00: 30,0.375,550475.0,101082.0,1639.0,1002.0
14,6F0051,2016-01-02 22:42:00, 00: 10,0.375,550475.0,101082.0,1639.0,1002.0
11,6F0052,2016-01-02 23:15:00, 00: 30,0.375,488778.0,114542.0,1663.0,1137.0
11,6F0052,2016-01-02 23:35:00, 00: 10,0.25,488778.0,114542.0,1663.0,1137.0
12,6F0052,2016-01-02 23:15:00, 00: 10,0.25,488778.0,114542.0,1663.0,1137.0
12,6F0052,2016-01-02 23:35:00, 00: 11,0.25,488778.0,114542.0,1663.0,1137.0
13,6F0052,2016-01-02 23:15:00, 00: 10,0.125,488778.0,114542.0,1663.0,1137.0
13,6F0052,2016-01-02 23:35:00, 00: 10,0.25,488778.0,114542.0,1663.0,1137.0
15,6F0052,2016-01-02 23:15:00, 00: 10,0.25,488778.0,114542.0,1663.0,1137.0
15,6F0052,2016-01-02 23:31:00, 01: 00,1.125,488778.0,114542.0,1663.0,1137.0
15,6F0052,2016-01-02 23:35:00, 00: 10,0.125,488778.0,114542.0,1663.0,1137.0
15,6F0052,2016-01-02 23:51:00, 01: 30,2.125,488778.0,114542.0,1663.0,1137.0
15,6F0052,2016-01-02 23:54:00, 00: 20,0.625,488778.0,114542.0,1663.0,1137.0
16,6F0052,2016-01-02 23:16:00, 00: 10,0.25,488778.0,114542.0,1663.0,1137.0
16,6F0052,2016-01-02 23:35:00, 00: 09,0.25,488778.0,114542.0,1663.0,1137.0
16,6F0052,2016-01-02 23:51:00, 00: 10,0.375,488778.0,114542.0,1663.0,1137.0
16,6F0052,2016-01-02 23:53:00, 00: 10,0.375,488778.0,114542.0,1663.0,1137.0
16,6F0052,2016-01-02 23:54:00, 00: 10,0.25,488778.0,114542.0,1663.0,1137.0
17,6F0052,2016-01-02 23:16:00, 03: 00,3.5,488778.0,114542.0,1663.0,1137.0
17,6F0052,2016-01-02 23:23:00, 08: 30,11.75,488778.0,114542.0,1663.0,1137.0
17,6F0052,2016-01-02 23:36:00, 15: 41,22.0,488778.0,114542.0,1663.0,1137.0
17,6F0052,2016-01-02 23:53:00, 00: 40,0.875,488778.0,114542.0,1663.0,1137.0
12,6F0053,2016-01-03 00:19:00, 00: 10,0.25,493462.0,90593.0,1590.4444444444443,452.0
17,6F0053,2016-01-03 00:40:00, 00: 30,0.875,493462.0,90593.0,1590.4444444444443,452.0
13,6F0053,2016-01-03 00:19:00, 00: 10,0.25,493462.0,90593.0,1590.4444444444443,452.0
14,6F0053,2016-01-03 00:03:00, 00: 10,0.25,493462.0,90593.0,1590.4444444444443,452.0
14,6F0053,2016-01-03 00:19:00, 00: 10,0.25,493462.0,90593.0,1590.4444444444443,452.0
15,6F0053,2016-01-03 00:03:00, 00: 10,0.125,493462.0,90593.0,1590.4444444444443,452.0
15,6F0053,2016-01-03 00:14:00, 01: 40,2.375,493462.0,90593.0,1590.4444444444443,452.0
15,6F0053,2016-01-03 00:34:00, 02: 00,3.0,493462.0,90593.0,1590.4444444444443,452.0
15,6F0053,2016-01-03 00:36:00, 03: 20,5.0,493462.0,90593.0,1590.4444444444443,452.0
15,6F0053,2016-01-03 00:41:00, 00: 40,1.0,493462.0,90593.0,1590.4444444444443,452.0
16,6F0053,2016-01-03 00:19:00, 00: 10,0.125,493462.0,90593.0,1590.4444444444443,452.0
11,6F0053,2016-01-03 00:02:00, 00: 30,0.375,493462.0,90593.0,1590.4444444444443,452.0
11,6F0053,2016-01-03 00:19:00, 00: 20,0.25,493462.0,90593.0,1590.4444444444443,452.0
16,6F0053,2016-01-03 00:40:00, 00: 10,0.25,493462.0,90593.0,1590.4444444444443,452.0
17,6F0053,2016-01-03 00:03:00, 11: 10,14.125,493462.0,90593.0,1590.4444444444443,452.0
17,6F0053,2016-01-03 00:20:00, 14: 21,20.125,493462.0,90593.0,1590.4444444444443,452.0
17,6F0053,2016-01-03 00:36:00, 00: 20,0.5,493462.0,90593.0,1590.4444444444443,452.0
13,6F0053,2016-01-03 00:02:00, 00: 10,0.25,493462.0,90593.0,1590.4444444444443,452.0
11,6F0054,2016-01-03 00:50:00, 00: 20,0.375,707180.0,155182.0,1623.0,1252.5
17,6F0054,2016-01-03 01:37:00, 00: 10,0.125,707180.0,155182.0,1623.0,1252.5
12,6F0054,2016-01-03 00:50:00, 00: 10,0.125,707180.0,155182.0,1623.0,1252.5
13,6F0054,2016-01-03 01:11:00, 00: 10,0.375,707180.0,155182.0,1623.0,1252.5
14,6F0054,2016-01-03 00:50:00, 00: 10,0.25,707180.0,155182.0,1623.0,1252.5
14,6F0054,2016-01-03 01:12:00, 00: 10,0.125,707180.0,155182.0,1623.0,1252.5
15,6F0054,2016-01-03 00:50:00, 00: 10,0.125,707180.0,155182.0,1623.0,1252.5
15,6F0054,2016-01-03 01:12:00, 00: 10,0.125,707180.0,155182.0,1623.0,1252.5
15,6F0054,2016-01-03 01:20:00, 00: 30,0.625,707180.0,155182.0,1623.0,1252.5
15,6F0054,2016-01-03 01:31:00, 06: 10,9.125,707180.0,155182.0,1623.0,1252.5
15,6F0054,2016-01-03 01:37:00, 00: 20,0.375,707180.0,155182.0,1623.0,1252.5
16,6F0054,2016-01-03 01:37:00, 00: 10,0.375,707180.0,155182.0,1623.0,1252.5
17,6F0054,2016-01-03 00:50:00, 03: 20,4.25,707180.0,155182.0,1623.0,1252.5
17,6F0054,2016-01-03 00:58:00, 09: 51,12.875,707180.0,155182.0,1623.0,1252.5
17,6F0054,2016-01-03 01:12:00, 01: 30,2.25,707180.0,155182.0,1623.0,1252.5
17,6F0054,2016-01-03 01:21:00, 10: 10,15.0,707180.0,155182.0,1623.0,1252.5
11,6F0054,2016-01-03 01:11:00, 00: 30,0.375,707180.0,155182.0,1623.0,1252.5
11,6F0055,2016-01-03 01:59:00, 00: 10,0.25,530796.0,91553.0,1649.25,1129.75
11,6F0055,2016-01-03 02:00:00, 00: 10,0.125,530796.0,91553.0,1649.25,1129.75
11,6F0055,2016-01-03 02:16:00, 00: 30,0.375,530796.0,91553.0,1649.25,1129.75
12,6F0055,2016-01-03 02:00:00, 00: 10,0.125,530796.0,91553.0,1649.25,1129.75
12,6F0055,2016-01-03 02:17:00, 00: 10,0.25,530796.0,91553.0,1649.25,1129.75
13,6F0055,2016-01-03 02:17:00, 00: 10,0.125,530796.0,91553.0,1649.25,1129.75
17,6F0055,2016-01-03 02:36:00, 01: 00,1.5,530796.0,91553.0,1649.25,1129.75
15,6F0055,2016-01-03 02:00:00, 00: 10,0.25,530796.0,91553.0,1649.25,1129.75
15,6F0055,2016-01-03 02:17:00, 00: 10,0.5,530796.0,91553.0,1649.25,1129.75
15,6F0055,2016-01-03 02:34:00, 00: 41,1.0,530796.0,91553.0,1649.25,1129.75
15,6F0055,2016-01-03 02:35:00, 00: 20,0.5,530796.0,91553.0,1649.25,1129.75
17,6F0055,2016-01-03 02:00:00, 13: 10,17.0,530796.0,91553.0,1649.25,1129.75
17,6F0055,2016-01-03 02:17:00, 16: 50,24.75,530796.0,91553.0,1649.25,1129.75
14,6F0055,2016-01-03 02:00:00, 00: 10,0.25,530796.0,91553.0,1649.25,1129.75
11,6F0056,2016-01-03 02:59:00, 00: 40,0.5,531812.0,85914.0,1607.0,816.0
17,6F0056,2016-01-03 03:36:00, 03: 20,5.0,531812.0,85914.0,1607.0,816.0
12,6F0056,2016-01-03 02:59:00, 00: 10,0.125,531812.0,85914.0,1607.0,816.0
12,6F0056,2016-01-03 03:15:00, 00: 10,0.125,531812.0,85914.0,1607.0,816.0
14,6F0056,2016-01-03 02:59:00, 00: 10,0.375,531812.0,85914.0,1607.0,816.0
14,6F0056,2016-01-03 03:15:00, 00: 10,0.25,531812.0,85914.0,1607.0,816.0
15,6F0056,2016-01-03 03:00:00, 00: 10,0.125,531812.0,85914.0,1607.0,816.0
15,6F0056,2016-01-03 03:15:00, 00: 10,0.25,531812.0,85914.0,1607.0,816.0
15,6F0056,2016-01-03 03:34:00, 01: 10,1.625,531812.0,85914.0,1607.0,816.0
16,6F0056,2016-01-03 03:34:00, 00: 10,0.375,531812.0,85914.0,1607.0,816.0
16,6F0056,2016-01-03 03:35:00, 00: 10,0.375,531812.0,85914.0,1607.0,816.0
17,6F0056,2016-01-03 03:00:00, 12: 10,16.875,531812.0,85914.0,1607.0,816.0
17,6F0056,2016-01-03 03:16:00, 03: 21,4.125,531812.0,85914.0,1607.0,816.0
17,6F0056,2016-01-03 03:19:00, 15: 01,22.375,531812.0,85914.0,1607.0,816.0
11,6F0056,2016-01-03 03:15:00, 00: 20,0.5,531812.0,85914.0,1607.0,816.0
12,6F0057,2016-01-03 04:12:00, 00: 10,0.25,597737.0,135300.0,1641.0,1076.6666666666667
13,6F0057,2016-01-03 03:51:00, 00: 10,0.125,597737.0,135300.0,1641.0,1076.6666666666667
14,6F0057,2016-01-03 03:51:00, 00: 10,0.25,597737.0,135300.0,1641.0,1076.6666666666667
14,6F0057,2016-01-03 04:13:00, 00: 10,0.25,597737.0,135300.0,1641.0,1076.6666666666667
15,6F0057,2016-01-03 04:13:00, 00: 11,0.125,597737.0,135300.0,1641.0,1076.6666666666667
11,6F0057,2016-01-03 04:12:00, 00: 20,0.375,597737.0,135300.0,1641.0,1076.6666666666667
17,6F0057,2016-01-03 03:52:00, 02: 50,3.375,597737.0,135300.0,1641.0,1076.6666666666667
17,6F0057,2016-01-03 03:59:00, 10: 00,13.75,597737.0,135300.0,1641.0,1076.6666666666667
17,6F0057,2016-01-03 04:13:00, 18: 50,28.125,597737.0,135300.0,1641.0,1076.6666666666667
11,6F0057,2016-01-03 03:50:00, 00: 41,0.5,597737.0,135300.0,1641.0,1076.6666666666667
16,6F0057,2016-01-03 03:51:00, 00: 10,0.125,597737.0,135300.0,1641.0,1076.6666666666667
17,6F0058,2016-01-03 04:49:00, 12: 51,17.625,527324.0,77362.0,1633.0,981.6666666666666
17,6F0058,2016-01-03 05:05:00, 15: 21,22.125,527324.0,77362.0,1633.0,981.6666666666666
17,6F0058,2016-01-03 05:26:00, 00: 30,0.875,527324.0,77362.0,1633.0,981.6666666666666
17,6F0058,2016-01-03 05:26:00, 01: 01,1.5,527324.0,77362.0,1633.0,981.6666666666666
11,6F0058,2016-01-03 04:48:00, 00: 10,0.25,527324.0,77362.0,1633.0,981.6666666666666
11,6F0058,2016-01-03 05:05:00, 00: 10,0.125,527324.0,77362.0,1633.0,981.6666666666666
12,6F0058,2016-01-03 05:05:00, 00: 10,0.125,527324.0,77362.0,1633.0,981.6666666666666
14,6F0058,2016-01-03 04:48:00, 00: 20,0.375,527324.0,77362.0,1633.0,981.6666666666666
14,6F0058,2016-01-03 05:05:00, 00: 10,0.375,527324.0,77362.0,1633.0,981.6666666666666
15,6F0058,2016-01-03 04:48:00, 00: 10,0.25,527324.0,77362.0,1633.0,981.6666666666666
15,6F0058,2016-01-03 05:05:00, 00: 10,0.125,527324.0,77362.0,1633.0,981.6666666666666
15,6F0058,2016-01-03 05:21:00, 04: 40,7.0,527324.0,77362.0,1633.0,981.6666666666666
16,6F0058,2016-01-03 04:49:00, 00: 10,0.5,527324.0,77362.0,1633.0,981.6666666666666
16,6F0058,2016-01-03 05:21:00, 00: 10,0.375,527324.0,77362.0,1633.0,981.6666666666666
16,6F0058,2016-01-03 05:25:00, 00: 10,0.125,527324.0,77362.0,1633.0,981.6666666666666
11,6F0059,2016-01-03 05:46:00, 00: 20,0.375,534212.0,87519.0,1639.3333333333333,857.0
11,6F0059,2016-01-03 06:03:00, 00: 30,0.375,534212.0,87519.0,1639.3333333333333,857.0
12,6F0059,2016-01-03 05:46:00, 00: 10,0.125,534212.0,87519.0,1639.3333333333333,857.0
13,6F0059,2016-01-03 05:46:00, 00: 10,0.125,534212.0,87519.0,1639.3333333333333,857.0
13,6F0059,2016-01-03 06:04:00, 00: 10,0.25,534212.0,87519.0,1639.3333333333333,857.0
14,6F0059,2016-01-03 06:04:00, 00: 10,0.25,534212.0,87519.0,1639.3333333333333,857.0
17,6F0059,2016-01-03 06:23:00, 00: 40,1.0,534212.0,87519.0,1639.3333333333333,857.0
15,6F0059,2016-01-03 06:20:00, 02: 21,3.5,534212.0,87519.0,1639.3333333333333,857.0
16,6F0059,2016-01-03 05:47:00, 00: 10,0.25,534212.0,87519.0,1639.3333333333333,857.0
16,6F0059,2016-01-03 06:04:00, 00: 10,0.125,534212.0,87519.0,1639.3333333333333,857.0
16,6F0059,2016-01-03 06:20:00, 00: 10,0.375,534212.0,87519.0,1639.3333333333333,857.0
17,6F0059,2016-01-03 05:47:00, 13: 30,16.875,534212.0,87519.0,1639.3333333333333,857.0
17,6F0059,2016-01-03 06:04:00, 15: 50,23.5,534212.0,87519.0,1639.3333333333333,857.0
15,6F0059,2016-01-03 05:47:00, 00: 10,0.375,534212.0,87519.0,1639.3333333333333,857.0
14,6F0060,2016-01-03 06:51:00, 00: 11,0.375,563548.0,97118.0,1585.8,465.2
14,6F0060,2016-01-03 06:34:00, 00: 10,0.125,563548.0,97118.0,1585.8,465.2
13,6F0060,2016-01-03 06:51:00, 00: 10,0.0,563548.0,97118.0,1585.8,465.2
12,6F0060,2016-01-03 06:34:00, 00: 10,0.25,563548.0,97118.0,1585.8,465.2
11,6F0060,2016-01-03 06:51:00, 00: 20,0.5,563548.0,97118.0,1585.8,465.2
11,6F0060,2016-01-03 06:34:00, 00: 30,0.5,563548.0,97118.0,1585.8,465.2
16,6F0060,2016-01-03 06:51:00, 00: 10,0.25,563548.0,97118.0,1585.8,465.2
17,6F0060,2016-01-03 07:10:00, 01: 20,2.125,563548.0,97118.0,1585.8,465.2
17,6F0060,2016-01-03 06:51:00, 16: 00,23.375,563548.0,97118.0,1585.8,465.2
17,6F0060,2016-01-03 06:35:00, 12: 50,17.0,563548.0,97118.0,1585.8,465.2
16,6F0060,2016-01-03 07:07:00, 00: 10,0.25,563548.0,97118.0,1585.8,465.2
15,6F0060,2016-01-03 06:35:00, 00: 10,0.125,563548.0,97118.0,1585.8,465.2
15,6F0060,2016-01-03 07:08:00, 02: 50,4.125,563548.0,97118.0,1585.8,465.2
17,6F0060,2016-01-03 07:13:00, 00: 50,1.0,563548.0,97118.0,1585.8,465.2
